id;date;confirmed;novos_casos;novos_casos_mm7d;deaths;novas_mortes;novas_mortes_mm7d;recovered;tests;vaccines;people_vaccinated;people_fully_vaccinated;pop_pct_vacinada;pop_pct_naovacinada;hosp;icu;vent;school_closing;workplace_closing;cancel_events;gatherings_restrictions;transport_closing;stay_home_restrictions;internal_movement_restrictions;international_movement_restrictions;information_campaigns;testing_policy;contact_tracing;facial_coverings;vaccination_policy;elderly_people_protection;government_response_index;stringency_index;containment_health_index;economic_support_index;administrative_area_level;administrative_area_level_1;administrative_area_level_2;administrative_area_level_3;latitude;longitude;population;iso_alpha_3;iso_alpha_2;iso_numeric;iso_currency;key_local;key_google_mobility;key_apple_mobility;key_jhu_csse;key_nuts;key_gadm
28;59d3b85f;23/03/2020;1952;358;335.285.714.285.714;34;9;10;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;3;2;1;0;-2;0;1;50;71.76;53.57;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
29;59d3b85f;24/03/2020;2255;303;357.428.571.428.571;47;13;117.142.857.142.857;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;3;2;1;0;-2;0;1;50;71.76;53.57;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
30;59d3b85f;25/03/2020;2566;311;393.857.142.857.143;59;12;138.571.428.571.429;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;3;2;1;0;-2;0;1;50;71.76;53.57;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
31;59d3b85f;26/03/2020;2990;424;388.714.285.714.286;77;18;162.857.142.857.143;42;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;3;2;1;0;-2;0;1;50;71.76;53.57;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
32;59d3b85f;27/03/2020;3476;486;387.285.714.285.714;93;16;188.571.428.571.429;42;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;0;-2;0;1;51.56;74.54;55.36;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
33;59d3b85f;28/03/2020;3955;479;509.857.142.857.143;115;22;221.428.571.428.571;56;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;0;-2;0;1;51.56;74.54;55.36;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
34;59d3b85f;29/03/2020;4315;360;623.571.428.571.429;139;24;264.285.714.285.714;56;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;0;-2;0;1;51.56;74.54;55.36;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
35;59d3b85f;30/03/2020;4663;348;730;166;27;325.714.285.714.286;66;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;0;-2;0;1;51.56;74.54;55.36;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
36;59d3b85f;31/03/2020;5824;1161;819.428.571.428.571;202;36;388.571.428.571.429;66;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;0;-2;0;1;51.56;74.54;55.36;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
37;59d3b85f;01/04/2020;6931;1107;918;244;42;471.428.571.428.571;78;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-2;0;1;57.81;74.54;62.5;25;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
38;59d3b85f;02/04/2020;8100;1169;101.557.142.857.143;305;61;511.428.571.428.571;78;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-2;0;1;60.94;74.54;62.5;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
39;59d3b85f;03/04/2020;9212;1112;108.557.142.857.143;365;60;577.142.857.142.857;78;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-2;0;1;60.94;74.54;62.5;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
40;59d3b85f;04/04/2020;10381;1169;117.985.714.285.714;445;80;698.571.428.571.429;78;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-2;0;1;60.94;74.54;62.5;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
41;59d3b85f;05/04/2020;11424;1043;133.242.857.142.857;497;52;831.428.571.428.571;104;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-2;0;1;60.94;74.54;62.5;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
42;59d3b85f;06/04/2020;12262;838;144.214.285.714.286;570;73;934.285.714.285.714;355;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-2;0;1;60.94;74.54;62.5;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
43;59d3b85f;07/04/2020;14083;1821;153.214.285.714.286;691;121;101.142.857.142.857;575;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-2;0;1;60.94;74.54;62.5;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
44;59d3b85f;08/04/2020;16258;2175;151.585.714.285.714;826;135;994.285.714.285.714;796;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-2;0;1;60.94;74.54;62.5;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
45;59d3b85f;09/04/2020;18195;1937;1576;959;133;105.714.285.714.286;845;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-2;0;1;60.94;74.54;62.5;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
46;59d3b85f;10/04/2020;19937;1742;1658;1073;114;112.428.571.428.571;999;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-2;0;1;60.94;74.54;62.5;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
47;59d3b85f;11/04/2020;20992;1055;167.057.142.857.143;1141;68;123.714.285.714.286;1016;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-4;0;1;64.06;74.54;66.07;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
48;59d3b85f;12/04/2020;22456;1464;1823;1237;96;133.428.571.428.571;1080;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-4;0;1;64.06;74.54;66.07;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
49;59d3b85f;13/04/2020;23868;1412;184.371.428.571.429;1357;120;143.285.714.285.714;2977;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-4;0;1;64.06;74.54;66.07;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
50;59d3b85f;14/04/2020;25777;1909;206.571.428.571.429;1557;200;157.142.857.142.857;3152;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-4;0;1;64.06;74.54;66.07;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
51;59d3b85f;15/04/2020;29019;3242;231.185.714.285.714;1760;203;176.285.714.285.714;4273;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-4;0;1;64.06;74.54;66.07;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
52;59d3b85f;16/04/2020;31101;2082;239.157.142.857.143;1962;202;179.142.857.142.857;4471;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-4;0;1;64.06;74.54;66.07;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
53;59d3b85f;17/04/2020;34397;3296;243.842.857.142.857;2173;211;177.285.714.285.714;5032;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-4;0;1;64.06;74.54;66.07;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
54;59d3b85f;18/04/2020;37175;2778;255.742.857.142.857;2375;202;173.571.428.571.429;5157;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-4;0;1;64.06;74.54;66.07;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
55;59d3b85f;19/04/2020;39197;2022;248.628.571.428.571;2491;116;168.714.285.714.286;5618;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-4;0;1;64.06;74.54;66.07;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
56;59d3b85f;20/04/2020;40937;1740;274.242.857.142.857;2598;107;198.142.857.142.857;6722;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-4;0;1;64.06;74.54;66.07;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
57;59d3b85f;21/04/2020;43679;2742;283.028.571.428.571;2772;174;221.285.714.285.714;7407;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-4;0;1;64.06;74.54;66.07;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
58;59d3b85f;22/04/2020;46423;2744;319.028.571.428.571;2941;169;242.714.285.714.286;8594;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-4;0;1;64.06;74.54;66.07;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
59;59d3b85f;23/04/2020;50298;3875;343.214.285.714.286;3349;408;258.571.428.571.429;9160;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-4;0;1;64.06;74.54;66.07;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
60;59d3b85f;24/04/2020;54209;3911;377.571.428.571.429;3722;373;286.857.142.857.143;10456;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-4;0;1;64.06;74.54;66.07;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
61;59d3b85f;25/04/2020;59507;5298;427.442.857.142.857;4074;352;331.714.285.714.286;11760;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-3;-2;-1;-2;4;2;1;2;-4;0;1;64.06;74.54;66.07;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
62;59d3b85f;26/04/2020;63222;3715;4768;4301;227;370.857.142.857.143;12514;179698;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-1;-2;4;2;1;2;-4;0;1;65.62;77.31;67.86;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
63;59d3b85f;27/04/2020;67367;4145;526.114.285.714.286;4606;305;375.857.142.857.143;13850;187145;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-1;-2;4;2;1;2;-4;0;1;65.62;77.31;67.86;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
64;59d3b85f;28/04/2020;73600;6233;549.371.428.571.429;5094;488;388.142.857.142.857;15309;189730;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-1;-2;4;2;1;2;-4;0;1;65.62;77.31;67.86;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
65;59d3b85f;29/04/2020;79799;6199;5439;5537;443;390.857.142.857.143;16206;194407;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-1;-2;4;2;1;2;-4;0;1;65.62;77.31;67.86;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
66;59d3b85f;30/04/2020;87126;7327;5543;5980;443;396.571.428.571.429;18241;237903;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-1;-2;4;2;1;2;-4;0;1;65.62;77.31;67.86;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
67;59d3b85f;01/05/2020;92665;5539;594.828.571.428.571;6439;459;396.428.571.428.571;19557;237903;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-1;-2;4;2;1;2;-4;0;1;65.62;77.31;67.86;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
68;59d3b85f;02/05/2020;97580;4915;611.614.285.714.286;6810;371;411.142.857.142.857;20680;237903;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-1;-2;4;2;1;2;-4;0;1;65.62;77.31;67.86;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
69;59d3b85f;03/05/2020;102023;4443;673.685.714.285.714;7077;267;437.142.857.142.857;21619;249063;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-1;-2;4;2;1;2;-4;0;1;65.62;77.31;67.86;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
70;59d3b85f;04/05/2020;109005;6982;708.042.857.142.857;7381;304;470.428.571.428.571;22599;249331;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-1;-2;4;2;1;2;-4;0;1;65.62;77.31;67.86;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
71;59d3b85f;05/05/2020;116413;7408;777.585.714.285.714;7972;591;512.571.428.571.429;24721;249331;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;1;2;-4;0;1;67.71;81.02;70.24;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
72;59d3b85f;06/05/2020;126957;10544;852.442.857.142.857;8597;625;555.285.714.285.714;29175;298044;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;1;2;-4;0;1;67.71;81.02;70.24;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
73;59d3b85f;07/05/2020;136689;9732;878.385.714.285.714;9273;676;585.428.571.428.571;34745;299605;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;1;2;-4;0;1;67.71;81.02;70.24;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
74;59d3b85f;08/05/2020;147096;10407;867.542.857.142.857;10027;754;611.285.714.285.714;36382;299605;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;1;2;-4;0;1;67.71;81.02;70.24;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
75;59d3b85f;09/05/2020;157251;10155;899.042.857.142.857;10697;670;647.285.714.285.714;39664;299605;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;1;2;-4;0;1;67.71;81.02;70.24;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
76;59d3b85f;10/05/2020;163510;6259;915.471.428.571.429;11175;478;669.142.857.142.857;48361;359273;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;1;2;-4;0;1;67.71;81.02;70.24;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
77;59d3b85f;11/05/2020;169733;6223;978.342.857.142.857;11660;485;685.285.714.285.714;51415;359273;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;1;2;-4;0;1;67.71;81.02;70.24;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
78;59d3b85f;12/05/2020;179346;9613;105.052.857.142.857;12503;843;708;56348;359273;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;1;2;-4;0;1;67.71;81.02;70.24;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
79;59d3b85f;13/05/2020;191040;11694;110.614.285.714.286;13281;778;715;62543;359273;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;1;2;-4;0;1;67.71;81.02;70.24;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
80;59d3b85f;14/05/2020;205173;14133;11262;14070;789;718.142.857.142.857;69313;430405;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;1;2;-4;0;1;67.71;81.02;70.24;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
81;59d3b85f;15/05/2020;220633;15460;124.528.571.428.571;14983;913;752.142.857.142.857;73615;466209;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;1;2;-4;0;1;67.71;81.02;70.24;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
82;59d3b85f;16/05/2020;234681;14048;13578;15702;719;795.857.142.857.143;79883;466209;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;1;2;-4;0;1;67.71;81.02;70.24;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
83;59d3b85f;17/05/2020;242344;7663;147.977.142.857.143;16202;500;825.428.571.428.571;83525;466209;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;1;2;-4;0;1;67.71;81.02;70.24;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
84;59d3b85f;18/05/2020;256903;14559;153.697.142.857.143;16925;723;865.428.571.428.571;94294;583549;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;1;2;-4;0;1;67.71;81.02;70.24;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
85;59d3b85f;19/05/2020;274392;17489;162.764.285.714.286;18074;1149;882.285.714.285.714;102197;583549;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;1;2;-4;0;1;67.71;81.02;70.24;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
86;59d3b85f;20/05/2020;294624;20232;166.977.142.857.143;19059;985;929;112074;583549;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;1;2;-4;0;1;67.71;81.02;70.24;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
87;59d3b85f;21/05/2020;312761;18137;176.698.571.428.571;20128;1069;951.571.428.571.429;122013;583549;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;1;2;-4;0;1;67.71;81.02;70.24;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
88;59d3b85f;22/05/2020;334568;21807;174.195.714.285.714;21159;1031;952.142.857.142.857;131078;705048;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;1;2;-4;0;1;67.71;81.02;70.24;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
89;59d3b85f;23/05/2020;351565;16997;172.535.714.285.714;22205;1046;938.571.428.571.429;151300;705289;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;1;2;-4;0;1;67.71;81.02;70.24;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
90;59d3b85f;24/05/2020;366033;14468;172.488.571.428.571;22863;658;949.428.571.428.571;163583;705289;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;1;2;-4;0;1;67.71;81.02;70.24;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
91;59d3b85f;25/05/2020;378840;12807;18706;23590;727;966.714.285.714.286;171023;846669;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;2;2;-4;0;1;69.79;81.02;72.62;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
92;59d3b85f;26/05/2020;395167;16327;194.321.428.571.429;24644;1054;981.857.142.857.143;181069;883885;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;2;2;-4;0;1;69.79;81.02;72.62;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
93;59d3b85f;27/05/2020;415366;20199;216.212.857.142.857;25705;1061;955.857.142.857.143;190847;883885;NA;NA;NA;NA;NA;NA;NA;NA;-3;-3;-2;-4;-2;-2;-2;4;2;2;2;-4;0;1;69.79;81.02;72.62;50;1;Brazil;NA;NA;-14.235;-519.253;209469333;BRA;BR;76;BRL;NA;ChIJzyjM68dZnAARYz4p8gYVWik;Brazil;BR;NA
